STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_GEO_ID,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_NAME,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_P1_001N,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_P1_003N,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_P1_003N/P1_001N,NUMPOINTS
"06","073","003112","06073003112","31.12",Census Tract 31.12,G5020,S,"1510332","0","+32.7058946","-117.0628721",1400000US06073003112,"Census Tract 31.12, San Diego County, California","4754","629","0.13",0
"06","073","003113","06073003113","31.13",Census Tract 31.13,G5020,S,"1587404","0","+32.6961875","-117.0644788",1400000US06073003113,"Census Tract 31.13, San Diego County, California","5045","480","0.1",0
"06","073","007701","06073007701","77.01",Census Tract 77.01,G5020,S,"568639","0","+32.7883849","-117.2400754",1400000US06073007701,"Census Tract 77.01, San Diego County, California","3682","2923","0.79",0
"06","073","007907","06073007907","79.07",Census Tract 79.07,G5020,S,"469802","0","+32.7965191","-117.2417581",1400000US06073007907,"Census Tract 79.07, San Diego County, California","3039","2329","0.77",1
"06","073","021600","06073021600","216",Census Tract 216,G5020,S,"3175679","12103256","+32.6565486","-117.1496126",1400000US06073021600,"Census Tract 216, San Diego County, California","3584","2507","0.7",1
"06","073","021800","06073021800","218",Census Tract 218,G5020,S,"1433677","0","+32.6868554","-117.1845825",1400000US06073021800,"Census Tract 218, San Diego County, California","1980","1634","0.83",3
"06","073","022000","06073022000","220",Census Tract 220,G5020,S,"730390","0","+32.6795484","-117.0869279",1400000US06073022000,"Census Tract 220, San Diego County, California","4526","714","0.16",0
"06","073","008003","06073008003","80.03",Census Tract 80.03,G5020,S,"750638","0","+32.8047666","-117.2546785",1400000US06073008003,"Census Tract 80.03, San Diego County, California","3288","2658","0.81",0
"06","073","008006","06073008006","80.06",Census Tract 80.06,G5020,S,"952729","536849","+32.8086093","-117.2628601",1400000US06073008006,"Census Tract 80.06, San Diego County, California","3885","3148","0.81",0
"06","073","008361","06073008361","83.61",Census Tract 83.61,G5020,S,"564627","0","+32.8680175","-117.2341699",1400000US06073008361,"Census Tract 83.61, San Diego County, California","2616","1405","0.54",3
"06","073","008362","06073008362","83.62",Census Tract 83.62,G5020,S,"886226","0","+32.8589288","-117.2334341",1400000US06073008362,"Census Tract 83.62, San Diego County, California","3334","2057","0.62",1
"06","073","012501","06073012501","125.01",Census Tract 125.01,G5020,S,"461086","0","+32.6335939","-117.0936978",1400000US06073012501,"Census Tract 125.01, San Diego County, California","4401","898","0.2",0
"06","073","009305","06073009305","93.05",Census Tract 93.05,G5020,S,"1570752","0","+32.7910178","-117.1279161",1400000US06073009305,"Census Tract 93.05, San Diego County, California","4948","2847","0.58",0
"06","073","009306","06073009306","93.06",Census Tract 93.06,G5020,S,"2846150","0","+32.7997469","-117.1197439",1400000US06073009306,"Census Tract 93.06, San Diego County, California","6125","3173","0.52",0
"06","073","018613","06073018613","186.13",Census Tract 186.13,G5020,S,"1412066","270885","+33.2376180","-117.3334798",1400000US06073018613,"Census Tract 186.13, San Diego County, California","4117","1740","0.42",0
"06","073","009510","06073009510","95.10",Census Tract 95.10,G5020,S,"1649948","0","+32.8171382","-117.1091030",1400000US06073009510,"Census Tract 95.10, San Diego County, California","4813","2969","0.62",0
"06","073","012502","06073012502","125.02",Census Tract 125.02,G5020,S,"2812015","1531909","+32.6421041","-117.1094056",1400000US06073012502,"Census Tract 125.02, San Diego County, California","4576","944","0.21",0
"06","073","013420","06073013420","134.20",Census Tract 134.20,G5020,S,"1933314","0","+32.6400018","-117.0212310",1400000US06073013420,"Census Tract 134.20, San Diego County, California","3608","867","0.24",1
"06","073","019808","06073019808","198.08",Census Tract 198.08,G5020,S,"2158905","0","+33.1622282","-117.2623029",1400000US06073019808,"Census Tract 198.08, San Diego County, California","4853","3891","0.8",0
"06","073","014901","06073014901","149.01",Census Tract 149.01,G5020,S,"1716385","0","+32.7620185","-117.0103064",1400000US06073014901,"Census Tract 149.01, San Diego County, California","4742","2895","0.61",0
"06","073","016503","06073016503","165.03",Census Tract 165.03,G5020,S,"676051","0","+32.8220879","-116.9554478",1400000US06073016503,"Census Tract 165.03, San Diego County, California","3056","1887","0.62",0
"06","073","002711","06073002711","27.11",Census Tract 27.11,G5020,S,"1398125","54358","+32.7392559","-117.0716411",1400000US06073002711,"Census Tract 27.11, San Diego County, California","3170","771","0.24",0
"06","073","016504","06073016504","165.04",Census Tract 165.04,G5020,S,"1307293","0","+32.8134192","-116.9558816",1400000US06073016504,"Census Tract 165.04, San Diego County, California","7171","3039","0.42",2
"06","073","007905","06073007905","79.05",Census Tract 79.05,G5020,S,"571324","0","+32.7996991","-117.2526157",1400000US06073007905,"Census Tract 79.05, San Diego County, California","2508","1980","0.79",2
"06","073","007910","06073007910","79.10",Census Tract 79.10,G5020,S,"673876","325210","+32.7943988","-117.2539835",1400000US06073007910,"Census Tract 79.10, San Diego County, California","2740","2137","0.78",0
"06","073","014902","06073014902","149.02",Census Tract 149.02,G5020,S,"1551077","0","+32.7707411","-117.0118509",1400000US06073014902,"Census Tract 149.02, San Diego County, California","3340","2177","0.65",3
"06","073","000201","06073000201","2.01",Census Tract 2.01,G5020,S,"864211","0","+32.7540028","-117.1733775",1400000US06073000201,"Census Tract 2.01, San Diego County, California","2001","1551","0.78",1
"06","073","003304","06073003304","33.04",Census Tract 33.04,G5020,S,"588933","0","+32.7067337","-117.0903055",1400000US06073003304,"Census Tract 33.04, San Diego County, California","3601","479","0.13",1
"06","073","007908","06073007908","79.08",Census Tract 79.08,G5020,S,"459184","0","+32.7981576","-117.2344938",1400000US06073007908,"Census Tract 79.08, San Diego County, California","2874","2109","0.73",0
"06","073","014806","06073014806","148.06",Census Tract 148.06,G5020,S,"907577","0","+32.7713214","-117.0352723",1400000US06073014806,"Census Tract 148.06, San Diego County, California","2677","1261","0.47",2
"06","073","008363","06073008363","83.63",Census Tract 83.63,G5020,S,"254412","0","+32.8654714","-117.2229253",1400000US06073008363,"Census Tract 83.63, San Diego County, California","5025","1582","0.31",0
"06","073","008364","06073008364","83.64",Census Tract 83.64,G5020,S,"989248","0","+32.8599378","-117.2274155",1400000US06073008364,"Census Tract 83.64, San Diego County, California","5132","2373","0.46",0
"06","073","008366","06073008366","83.66",Census Tract 83.66,G5020,S,"6034202","0","+32.9504231","-117.1549557",1400000US06073008366,"Census Tract 83.66, San Diego County, California","7113","2957","0.42",0
"06","073","009511","06073009511","95.11",Census Tract 95.11,G5020,S,"1536193","0","+32.8035147","-117.1084004",1400000US06073009511,"Census Tract 95.11, San Diego County, California","3852","2177","0.57",0
"06","073","008331","06073008331","83.31",Census Tract 83.31,G5020,S,"954207","0","+32.9426037","-117.2241058",1400000US06073008331,"Census Tract 83.31, San Diego County, California","2568","1624","0.63",0
"06","073","008336","06073008336","83.36",Census Tract 83.36,G5020,S,"828562","0","+32.9678415","-117.1331584",1400000US06073008336,"Census Tract 83.36, San Diego County, California","2191","1243","0.57",0
"06","073","008337","06073008337","83.37",Census Tract 83.37,G5020,S,"1572597","0","+32.9583797","-117.1358284",1400000US06073008337,"Census Tract 83.37, San Diego County, California","4358","2120","0.49",0
"06","073","011601","06073011601","116.01",Census Tract 116.01,G5020,S,"733715","0","+32.6663314","-117.0964015",1400000US06073011601,"Census Tract 116.01, San Diego County, California","5713","923","0.16",0
"06","073","011602","06073011602","116.02",Census Tract 116.02,G5020,S,"1005857","13822","+32.6599903","-117.0941732",1400000US06073011602,"Census Tract 116.02, San Diego County, California","3520","721","0.2",0
"06","073","011700","06073011700","117",Census Tract 117,G5020,S,"1630751","0","+32.6738101","-117.0970458",1400000US06073011700,"Census Tract 117, San Diego County, California","7569","1570","0.21",3
"06","073","011801","06073011801","118.01",Census Tract 118.01,G5020,S,"651867","0","+32.6804224","-117.1041616",1400000US06073011801,"Census Tract 118.01, San Diego County, California","3692","678","0.18",1
"06","073","013307","06073013307","133.07",Census Tract 133.07,G5020,S,"1308215","0","+32.5988025","-117.0502967",1400000US06073013307,"Census Tract 133.07, San Diego County, California","4274","958","0.22",0
"06","073","013308","06073013308","133.08",Census Tract 133.08,G5020,S,"1609033","0","+32.5917577","-117.0490659",1400000US06073013308,"Census Tract 133.08, San Diego County, California","3962","810","0.2",0
"06","073","013309","06073013309","133.09",Census Tract 133.09,G5020,S,"2527099","0","+32.6184034","-117.0338466",1400000US06073013309,"Census Tract 133.09, San Diego County, California","6866","1822","0.27",0
"06","073","013312","06073013312","133.12",Census Tract 133.12,G5020,S,"884687","0","+32.6009306","-117.0327348",1400000US06073013312,"Census Tract 133.12, San Diego County, California","2798","664","0.24",0
"06","073","008343","06073008343","83.43",Census Tract 83.43,G5020,S,"766103","0","+32.8626551","-117.2175882",1400000US06073008343,"Census Tract 83.43, San Diego County, California","4322","1897","0.44",0
"06","073","008344","06073008344","83.44",Census Tract 83.44,G5020,S,"2038468","0","+32.8583725","-117.1962568",1400000US06073008344,"Census Tract 83.44, San Diego County, California","3609","2440","0.68",0
"06","073","008345","06073008345","83.45",Census Tract 83.45,G5020,S,"1912291","0","+32.8501751","-117.1915848",1400000US06073008345,"Census Tract 83.45, San Diego County, California","3609","2581","0.72",1
"06","073","015701","06073015701","157.01",Census Tract 157.01,G5020,S,"961338","0","+32.7977009","-116.9420918",1400000US06073015701,"Census Tract 157.01, San Diego County, California","6503","2985","0.46",2
"06","073","013401","06073013401","134.01",Census Tract 134.01,G5020,S,"2250005","0","+32.6352829","-117.0563851",1400000US06073013401,"Census Tract 134.01, San Diego County, California","4499","1743","0.39",0
"06","073","013409","06073013409","134.09",Census Tract 134.09,G5020,S,"2727184","0","+32.6332543","-117.0361626",1400000US06073013409,"Census Tract 134.09, San Diego County, California","5590","1905","0.34",2
"06","073","015601","06073015601","156.01",Census Tract 156.01,G5020,S,"1623060","0","+32.7921847","-116.9264026",1400000US06073015601,"Census Tract 156.01, San Diego County, California","6340","4164","0.66",0
"06","073","008348","06073008348","83.48",Census Tract 83.48,G5020,S,"1998298","0","+32.9147375","-117.1629598",1400000US06073008348,"Census Tract 83.48, San Diego County, California","5178","1329","0.26",0
"06","073","008349","06073008349","83.49",Census Tract 83.49,G5020,S,"959831","0","+32.9166879","-117.1487913",1400000US06073008349,"Census Tract 83.49, San Diego County, California","3526","1020","0.29",1
"06","073","008351","06073008351","83.51",Census Tract 83.51,G5020,S,"1059679","0","+32.9071751","-117.1501108",1400000US06073008351,"Census Tract 83.51, San Diego County, California","4393","1077","0.25",1
"06","073","008352","06073008352","83.52",Census Tract 83.52,G5020,S,"696002","0","+32.9272107","-117.1381437",1400000US06073008352,"Census Tract 83.52, San Diego County, California","3544","911","0.26",0
"06","073","008353","06073008353","83.53",Census Tract 83.53,G5020,S,"1954797","0","+32.9328144","-117.1336750",1400000US06073008353,"Census Tract 83.53, San Diego County, California","4941","1644","0.33",0
"06","073","015801","06073015801","158.01",Census Tract 158.01,G5020,S,"627359","0","+32.7968900","-116.9593243",1400000US06073015801,"Census Tract 158.01, San Diego County, California","4010","1903","0.47",0
"06","073","015901","06073015901","159.01",Census Tract 159.01,G5020,S,"388472","0","+32.7904464","-116.9691572",1400000US06073015901,"Census Tract 159.01, San Diego County, California","3671","1209","0.33",0
"06","073","015902","06073015902","159.02",Census Tract 159.02,G5020,S,"1106949","0","+32.7840087","-116.9696965",1400000US06073015902,"Census Tract 159.02, San Diego County, California","5340","2742","0.51",0
"06","073","016000","06073016000","160",Census Tract 160,G5020,S,"1864930","0","+32.7886260","-116.9805432",1400000US06073016000,"Census Tract 160, San Diego County, California","2628","1536","0.58",0
"06","073","008355","06073008355","83.55",Census Tract 83.55,G5020,S,"894277","0","+32.9217551","-117.1266053",1400000US06073008355,"Census Tract 83.55, San Diego County, California","3366","717","0.21",2
"06","073","008356","06073008356","83.56",Census Tract 83.56,G5020,S,"605825","0","+32.9209153","-117.1397621",1400000US06073008356,"Census Tract 83.56, San Diego County, California","3697","969","0.26",0
"06","073","008357","06073008357","83.57",Census Tract 83.57,G5020,S,"914006","0","+32.9164937","-117.1353259",1400000US06073008357,"Census Tract 83.57, San Diego County, California","4500","835","0.19",2
"06","073","008358","06073008358","83.58",Census Tract 83.58,G5020,S,"1884731","0","+32.9099606","-117.1335089",1400000US06073008358,"Census Tract 83.58, San Diego County, California","6856","1699","0.25",2
"06","073","008359","06073008359","83.59",Census Tract 83.59,G5020,S,"1113650","0","+32.9102966","-117.1205023",1400000US06073008359,"Census Tract 83.59, San Diego County, California","4121","956","0.23",1
"06","073","016401","06073016401","164.01",Census Tract 164.01,G5020,S,"2346466","0","+32.8141903","-116.9270205",1400000US06073016401,"Census Tract 164.01, San Diego County, California","5311","3539","0.67",2
"06","073","016100","06073016100","161",Census Tract 161,G5020,S,"2832833","0","+32.7998741","-116.9899671",1400000US06073016100,"Census Tract 161, San Diego County, California","5991","3842","0.64",0
"06","073","016202","06073016202","162.02",Census Tract 162.02,G5020,S,"6688653","0","+32.8149599","-116.9711545",1400000US06073016202,"Census Tract 162.02, San Diego County, California","3793","1751","0.46",6
"06","073","016301","06073016301","163.01",Census Tract 163.01,G5020,S,"1066973","0","+32.8030908","-116.9564865",1400000US06073016301,"Census Tract 163.01, San Diego County, California","5533","2806","0.51",0
"06","073","016302","06073016302","163.02",Census Tract 163.02,G5020,S,"1190873","0","+32.8039448","-116.9433532",1400000US06073016302,"Census Tract 163.02, San Diego County, California","5750","2939","0.51",1
"06","073","003213","06073003213","32.13",Census Tract 32.13,G5020,S,"1197047","0","+32.6885260","-117.0307834",1400000US06073003213,"Census Tract 32.13, San Diego County, California","3965","397","0.1",0
"06","073","003209","06073003209","32.09",Census Tract 32.09,G5020,S,"1316743","0","+32.6835968","-117.0387603",1400000US06073003209,"Census Tract 32.09, San Diego County, California","5397","792","0.15",0
"06","073","003211","06073003211","32.11",Census Tract 32.11,G5020,S,"857738","0","+32.6775705","-117.0547677",1400000US06073003211,"Census Tract 32.11, San Diego County, California","3144","761","0.24",0
"06","073","003212","06073003212","32.12",Census Tract 32.12,G5020,S,"1257736","0","+32.6696658","-117.0538249",1400000US06073003212,"Census Tract 32.12, San Diego County, California","4231","870","0.21",0
"06","073","005601","06073005601","56.01",Census Tract 56.01,G5020,S,"231961","0","+32.7214504","-117.1629514",1400000US06073005601,"Census Tract 56.01, San Diego County, California","2728","1550","0.57",1
"06","073","008360","06073008360","83.60",Census Tract 83.60,G5020,S,"2785975","0","+32.8998834","-117.1295174",1400000US06073008360,"Census Tract 83.60, San Diego County, California","6159","1465","0.24",3
"06","073","008502","06073008502","85.02",Census Tract 85.02,G5020,S,"3180413","0","+32.8373462","-117.2067777",1400000US06073008502,"Census Tract 85.02, San Diego County, California","6218","3738","0.6",3
"06","073","008504","06073008504","85.04",Census Tract 85.04,G5020,S,"3017640","0","+32.8226369","-117.1957770",1400000US06073008504,"Census Tract 85.04, San Diego County, California","6150","3926","0.64",0
"06","073","008505","06073008505","85.05",Census Tract 85.05,G5020,S,"2952888","0","+32.8403003","-117.1850064",1400000US06073008505,"Census Tract 85.05, San Diego County, California","5657","2998","0.53",0
"06","073","016502","06073016502","165.02",Census Tract 165.02,G5020,S,"2102969","0","+32.8145361","-116.9431653",1400000US06073016502,"Census Tract 165.02, San Diego County, California","7271","4283","0.59",0
"06","073","015002","06073015002","150.02",Census Tract 150.02,G5020,S,"1383435","0","+32.7806857","-117.0066178",1400000US06073015002,"Census Tract 150.02, San Diego County, California","2468","1403","0.57",5
"06","073","015001","06073015001","150.01",Census Tract 150.01,G5020,S,"1717067","0","+32.7871558","-117.0118567",1400000US06073015001,"Census Tract 150.01, San Diego County, California","4294","2720","0.63",0
"06","073","014701","06073014701","147.01",Census Tract 147.01,G5020,S,"1113875","0","+32.7643296","-117.0376533",1400000US06073014701,"Census Tract 147.01, San Diego County, California","4045","2413","0.6",0
"06","073","014702","06073014702","147.02",Census Tract 147.02,G5020,S,"1414786","0","+32.7598645","-117.0458989",1400000US06073014702,"Census Tract 147.02, San Diego County, California","4239","2452","0.58",0
"06","073","010201","06073010201","102.01",Census Tract 102.01,G5020,S,"6467981","1459452","+32.5653537","-117.1145672",1400000US06073010201,"Census Tract 102.01, San Diego County, California","2768","1795","0.65",0
"06","073","020711","06073020711","207.11",Census Tract 207.11,G5020,S,"101068612","452410","+33.1316014","-116.9769367",1400000US06073020711,"Census Tract 207.11, San Diego County, California","3593","2368","0.66",0
"06","073","010202","06073010202","102.02",Census Tract 102.02,G5020,S,"889570","0","+32.5801520","-117.1240184",1400000US06073010202,"Census Tract 102.02, San Diego County, California","3499","1960","0.56",0
"06","073","009307","06073009307","93.07",Census Tract 93.07,G5020,S,"4627278","0","+32.7743909","-117.1351253",1400000US06073009307,"Census Tract 93.07, San Diego County, California","4863","2557","0.53",4
"06","073","021002","06073021002","210.02",Census Tract 210.02,G5020,S,"1123501273","39623","+33.3725318","-116.3550545",1400000US06073021002,"Census Tract 210.02, San Diego County, California","1946","1188","0.61",0
"06","073","009203","06073009203","92.03",Census Tract 92.03,G5020,S,"1527067","0","+32.7810699","-117.1476855",1400000US06073009203,"Census Tract 92.03, San Diego County, California","4141","2335","0.56",0
"06","073","009204","06073009204","92.04",Census Tract 92.04,G5020,S,"2055282","0","+32.7897799","-117.1395049",1400000US06073009204,"Census Tract 92.04, San Diego County, California","3362","1920","0.57",0
"06","073","009308","06073009308","93.08",Census Tract 93.08,G5020,S,"883788","45205","+32.7720293","-117.1511388",1400000US06073009308,"Census Tract 93.08, San Diego County, California","4319","2244","0.52",0
"06","073","007401","06073007401","74.01",Census Tract 74.01,G5020,S,"592692","0","+32.7473561","-117.2314742",1400000US06073007401,"Census Tract 74.01, San Diego County, California","3197","2267","0.71",0
"06","073","007303","06073007303","73.03",Census Tract 73.03,G5020,S,"361385","0","+32.7380385","-117.2522420",1400000US06073007303,"Census Tract 73.03, San Diego County, California","1744","1427","0.82",0
"06","073","021401","06073021401","214.01",Census Tract 214.01,G5020,S,"2417753","272503","+32.7335567","-117.2165766",1400000US06073021401,"Census Tract 214.01, San Diego County, California","4383","2954","0.67",0
"06","073","021501","06073021501","215.01",Census Tract 215.01,G5020,S,"1845087","0","+32.9537146","-117.2069485",1400000US06073021501,"Census Tract 215.01, San Diego County, California","3882","2330","0.6",0
"06","073","005201","06073005201","52.01",Census Tract 52.01,G5020,S,"505572","0","+32.7154834","-117.1506961",1400000US06073005201,"Census Tract 52.01, San Diego County, California","3562","1936","0.54",0
"06","073","005403","06073005403","54.03",Census Tract 54.03,G5020,S,"516458","0","+32.7085418","-117.1638590",1400000US06073005403,"Census Tract 54.03, San Diego County, California","3705","2447","0.66",0
"06","073","005402","06073005402","54.02",Census Tract 54.02,G5020,S,"792271","0","+32.7150401","-117.1708804",1400000US06073005402,"Census Tract 54.02, San Diego County, California","4126","2921","0.71",5
"06","073","005301","06073005301","53.01",Census Tract 53.01,G5020,S,"398139","0","+32.7156960","-117.1588050",1400000US06073005301,"Census Tract 53.01, San Diego County, California","2975","1712","0.58",10
"06","073","005802","06073005802","58.02",Census Tract 58.02,G5020,S,"477832","0","+32.7240567","-117.1717549",1400000US06073005802,"Census Tract 58.02, San Diego County, California","2535","1838","0.73",1
"06","073","005801","06073005801","58.01",Census Tract 58.01,G5020,S,"330445","0","+32.7261294","-117.1689043",1400000US06073005801,"Census Tract 58.01, San Diego County, California","1959","1310","0.67",0
"06","073","004102","06073004102","41.02",Census Tract 41.02,G5020,S,"380065","0","+32.7137160","-117.1381056",1400000US06073004102,"Census Tract 41.02, San Diego County, California","1899","661","0.35",0
"06","073","000902","06073000902","9.02",Census Tract 9.02,G5020,S,"271153","0","+32.7518453","-117.1444293",1400000US06073000902,"Census Tract 9.02, San Diego County, California","2479","1464","0.59",0
"06","073","004101","06073004101","41.01",Census Tract 41.01,G5020,S,"1134723","0","+32.7152107","-117.1262765",1400000US06073004101,"Census Tract 41.01, San Diego County, California","3986","1704","0.43",0
"06","073","005202","06073005202","52.02",Census Tract 52.02,G5020,S,"233944","0","+32.7156318","-117.1551725",1400000US06073005202,"Census Tract 52.02, San Diego County, California","4270","2339","0.55",0
"06","073","001202","06073001202","12.02",Census Tract 12.02,G5020,S,"367322","0","+32.7581510","-117.1345126",1400000US06073001202,"Census Tract 12.02, San Diego County, California","3216","1678","0.52",0
"06","073","000901","06073000901","9.01",Census Tract 9.01,G5020,S,"350529","0","+32.7518587","-117.1400445",1400000US06073000901,"Census Tract 9.01, San Diego County, California","3184","1734","0.54",0
"06","073","019109","06073019109","191.09",Census Tract 191.09,G5020,S,"89501517","82207","+33.3312775","-117.0667093",1400000US06073019109,"Census Tract 191.09, San Diego County, California","4793","2612","0.54",0
"06","073","017111","06073017111","171.11",Census Tract 171.11,G5020,S,"23154821","161532","+33.0513838","-117.1739269",1400000US06073017111,"Census Tract 171.11, San Diego County, California","4415","3608","0.82",0
"06","073","017059","06073017059","170.59",Census Tract 170.59,G5020,S,"2141257","0","+33.0297828","-117.0548471",1400000US06073017059,"Census Tract 170.59, San Diego County, California","3609","2854","0.79",0
"06","073","021402","06073021402","214.02",Census Tract 214.02,G5020,S,"790041","0","+32.7270563","-117.2289220",1400000US06073021402,"Census Tract 214.02, San Diego County, California","2793","2025","0.73",7
"06","073","020042","06073020042","200.42",Census Tract 200.42,G5020,S,"3551859","180586","+33.1130656","-117.2132870",1400000US06073020042,"Census Tract 200.42, San Diego County, California","3794","2723","0.72",2
"06","073","017112","06073017112","171.12",Census Tract 171.12,G5020,S,"13902869","0","+33.0753039","-117.1867393",1400000US06073017112,"Census Tract 171.12, San Diego County, California","2602","1970","0.76",0
"06","073","020031","06073020031","200.31",Census Tract 200.31,G5020,S,"4472966","0","+33.1203127","-117.2373317",1400000US06073020031,"Census Tract 200.31, San Diego County, California","6659","4567","0.69",1
"06","073","017113","06073017113","171.13",Census Tract 171.13,G5020,S,"8997980","0","+33.0818066","-117.2107794",1400000US06073017113,"Census Tract 171.13, San Diego County, California","5381","3183","0.59",0
"06","073","013323","06073013323","133.23",Census Tract 133.23,G5020,S,"1978257","0","+32.6372520","-116.9791474",1400000US06073013323,"Census Tract 133.23, San Diego County, California","6428","1431","0.22",0
"06","073","020043","06073020043","200.43",Census Tract 200.43,G5020,S,"3595775","0","+33.1039144","-117.1859805",1400000US06073020043,"Census Tract 200.43, San Diego County, California","6475","4426","0.68",0
"06","073","016618","06073016618","166.18",Census Tract 166.18,G5020,S,"1075753","0","+32.8338089","-117.0283040",1400000US06073016618,"Census Tract 166.18, San Diego County, California","3947","2738","0.69",0
"06","073","020110","06073020110","201.10",Census Tract 201.10,G5020,S,"46726968","770848","+33.1900717","-117.0398385",1400000US06073020110,"Census Tract 201.10, San Diego County, California","7812","4162","0.53",0
"06","073","001802","06073001802","18.02",Census Tract 18.02,G5020,S,"436250","0","+32.7631982","-117.1221303",1400000US06073001802,"Census Tract 18.02, San Diego County, California","3061","1561","0.51",0
"06","073","005302","06073005302","53.02",Census Tract 53.02,G5020,S,"473204","0","+32.7156722","-117.1637863",1400000US06073005302,"Census Tract 53.02, San Diego County, California","4328","2950","0.68",6
"06","073","001302","06073001302","13.02",Census Tract 13.02,G5020,S,"439762","0","+32.7518762","-117.1344805",1400000US06073001302,"Census Tract 13.02, San Diego County, California","3331","1810","0.54",0
"06","073","001201","06073001201","12.01",Census Tract 12.01,G5020,S,"318486","0","+32.7579893","-117.1286986",1400000US06073001201,"Census Tract 12.01, San Diego County, California","2235","1107","0.5",0
"06","073","021305","06073021305","213.05",Census Tract 213.05,G5020,S,"39120045","0","+32.7482619","-116.8783114",1400000US06073021305,"Census Tract 213.05, San Diego County, California","4389","3416","0.78",1
"06","073","021101","06073021101","211.01",Census Tract 211.01,G5020,S,"603921059","4014849","+32.6770025","-116.5411958",1400000US06073021101,"Census Tract 211.01, San Diego County, California","5310","2832","0.53",0
"06","073","013322","06073013322","133.22",Census Tract 133.22,G5020,S,"1509456","0","+32.6290684","-116.9971931",1400000US06073013322,"Census Tract 133.22, San Diego County, California","4635","1193","0.26",0
"06","073","015706","06073015706","157.06",Census Tract 157.06,G5020,S,"271734","0","+32.7912910","-116.9463957",1400000US06073015706,"Census Tract 157.06, San Diego County, California","2473","1288","0.52",0
"06","073","015705","06073015705","157.05",Census Tract 157.05,G5020,S,"413115","0","+32.7912934","-116.9509361",1400000US06073015705,"Census Tract 157.05, San Diego County, California","4515","2740","0.61",0
"06","073","015408","06073015408","154.08",Census Tract 154.08,G5020,S,"2775554","0","+32.7791334","-116.9354238",1400000US06073015408,"Census Tract 154.08, San Diego County, California","3817","2786","0.73",0
"06","073","013425","06073013425","134.25",Census Tract 134.25,G5020,S,"2735893","227892","+32.6518972","-116.9424204",1400000US06073013425,"Census Tract 134.25, San Diego County, California","2243","668","0.3",0
"06","073","021001","06073021001","210.01",Census Tract 210.01,G5020,S,"1635671050","7637","+32.9674126","-116.2802017",1400000US06073021001,"Census Tract 210.01, San Diego County, California","2085","1337","0.64",1
"06","073","013423","06073013423","134.23",Census Tract 134.23,G5020,S,"13211704","2328728","+32.6850184","-116.9698595",1400000US06073013423,"Census Tract 134.23, San Diego County, California","3934","1115","0.28",0
"06","073","013320","06073013320","133.20",Census Tract 133.20,G5020,S,"6318559","1675770","+32.6248274","-116.9358081",1400000US06073013320,"Census Tract 133.20, San Diego County, California","6556","1728","0.26",0
"06","073","013424","06073013424","134.24",Census Tract 134.24,G5020,S,"2891080","0","+32.6551123","-116.9629520",1400000US06073013424,"Census Tract 134.24, San Diego County, California","5698","1713","0.3",5
"06","073","016403","06073016403","164.03",Census Tract 164.03,G5020,S,"5371820","0","+32.8094480","-116.9080679",1400000US06073016403,"Census Tract 164.03, San Diego County, California","4778","3250","0.68",0
"06","073","020812","06073020812","208.12",Census Tract 208.12,G5020,S,"6455154","0","+33.0592874","-116.8598141",1400000US06073020812,"Census Tract 208.12, San Diego County, California","2003","1097","0.55",0
"06","073","021102","06073021102","211.02",Census Tract 211.02,G5020,S,"563193333","120671","+32.7398041","-116.3278053",1400000US06073021102,"Census Tract 211.02, San Diego County, California","2613","1490","0.57",0
"06","073","010016","06073010016","100.16",Census Tract 100.16,G5020,S,"19164041","0","+32.5796769","-116.9587972",1400000US06073010016,"Census Tract 100.16, San Diego County, California","4126","1042","0.25",0
"06","073","013316","06073013316","133.16",Census Tract 133.16,G5020,S,"2673524","0","+32.6353161","-116.9622981",1400000US06073013316,"Census Tract 133.16, San Diego County, California","7461","2053","0.28",1
"06","073","019111","06073019111","191.11",Census Tract 191.11,G5020,S,"29050779","0","+33.2189272","-116.9994302",1400000US06073019111,"Census Tract 191.11, San Diego County, California","4417","2134","0.48",0
"06","073","019110","06073019110","191.10",Census Tract 191.10,G5020,S,"53558180","0","+33.2728156","-116.9824003",1400000US06073019110,"Census Tract 191.10, San Diego County, California","5438","2928","0.54",0
"06","073","013315","06073013315","133.15",Census Tract 133.15,G5020,S,"1265159","0","+32.6448570","-116.9593195",1400000US06073013315,"Census Tract 133.15, San Diego County, California","3431","1125","0.33",1
"06","073","018615","06073018615","186.15",Census Tract 186.15,G5020,S,"1176058","28506","+33.2066111","-117.3755731",1400000US06073018615,"Census Tract 186.15, San Diego County, California","2814","861","0.31",0
"06","073","020040","06073020040","200.40",Census Tract 200.40,G5020,S,"4334592","0","+33.1639595","-117.1525765",1400000US06073020040,"Census Tract 200.40, San Diego County, California","4299","2947","0.69",0
"06","073","013608","06073013608","136.08",Census Tract 136.08,G5020,S,"1233132","0","+32.7500656","-116.9335308",1400000US06073013608,"Census Tract 136.08, San Diego County, California","4048","2783","0.69",3
