"BANKID","ADDRESS","CBSA","CBSA_DIV","CBSA_DIV_FLG","CBSA_DIV_NO","CBSA_METRO","CBSA_METRO_FLG","CBSA_METRO_NAME","CBSA_MICRO_FLG","CBSA_NO","CERT","CITY","COUNTY","ESTYMD","FI_UNINUM","MAINOFF","NAME","OFFNAME","OFFNUM","RUNDATE","SERVTYPE","STALP","STCNTY","STNAME","UNINUM","ZIP","AUTO_UNIQUE_ID_2021-06-10_Cristinakim30_SDIC_Banks_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"17707","1000 West San Marcos Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3511","San Marcos","San Diego","9/2/1980","2239","0","Wells Fargo Bank, National Association","San Marcos Main Branch","3440","6/10/2021","11","CA","6073","California","253128","92078",285,"USCGeocoder",15.6269,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","12263.5716563771","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1348591191694,-117.188017251697,"Exact","","","","","","","","","","","","","",""
"17708","637 East San Ysidro Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3511","San Ysidro","San Diego","1885-01-01","2239","0","Wells Fargo Bank, National Association","San Ysidro Branch","1066","6/10/2021","11","CA","6073","California","264629","92173",286,"USCGeocoder",31.2488,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","6887.85908348369","LinearInterpolationAddressRange","StreetSegment","98.9940828402367","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.5474380513398,-117.033647714888,"Relaxed","","","","","","","","","","","","","",""
"17709","9771 Mission Gorge Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3511","Santee","San Diego","6/30/1985","2239","0","Wells Fargo Bank, National Association","Santee Branch","1132","6/10/2021","11","CA","6073","California","264731","92071",287,"USCGeocoder",62.5144,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.8383398,-116.984686,"Exact","","","","","","","","","","","","","",""
"17710","245 Santa Helena","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3511","Solana Beach","San Diego","2/20/1979","2239","0","Wells Fargo Bank, National Association","Solana Beach Branch","996","6/10/2021","11","CA","6073","California","15928","92075",288,"USCGeocoder",93.7724,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.9964422,-117.2555477,"Exact","","","","","","","","","","","","","",""
"17711","3211 Business Park Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3511","Vista","San Diego","10/18/1999","2239","0","Wells Fargo Bank, National Association","Palomar Vista Branch","3447","6/10/2021","11","CA","6073","California","253134","92081",289,"USCGeocoder",125.0126,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","10867.9376021971","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1340621526931,-117.229070276617,"Relaxed","","","","","","","","","","","","","",""
"17712","930 South Santa Fe Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3511","Vista","San Diego","1885-01-01","2239","0","Wells Fargo Bank, National Association","Vista Branch","1089","6/10/2021","11","CA","6073","California","264662","92084",290,"USCGeocoder",62.5104,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.1938014,-117.2334148,"Exact","","","","","","","","","","","","","",""
"17713","1150 E Vista Way","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3511","Vista","San Diego","9/7/2004","2239","0","Wells Fargo Bank, National Association","East Vista Branch","5983","6/10/2021","12","CA","6073","California","441657","92084",291,"USCGeocoder",78.1378,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.2163458,-117.2283205,"Exact","","","","","","","","","","","","","",""
"21870","1234 East Main Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3514","El Cajon","San Diego","11/1/1994","2240","0","Bank Of The West","El Cajon Branch","437","6/10/2021","11","CA","6073","California","257312","92021",292,"USCGeocoder",62.5079,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.7953976,-116.9395527,"Exact","","","","","","","","","","","","","",""
"21871","4180 La Jolla Village Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3514","La Jolla","San Diego","4/18/2016","2240","0","Bank Of The West","La Jolla Branch","898","6/10/2021","11","CA","6073","California","578203","92037",293,"USCGeocoder",15.6233,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5293.22436988773","LinearInterpolationAddressRange","StreetSegment","98.9940828402367","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.8720735020402,-117.216728178594,"Relaxed","","","","","","","","","","","","","",""
"21872","8690 Center Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3514","La Mesa","San Diego","5/23/1983","2240","0","Bank Of The West","Grossmont Center Branch","436","6/10/2021","11","CA","6073","California","255346","91942",294,"USCGeocoder",78.1278,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.7803516,-117.0125953,"Exact","","","","","","","","","","","","","",""
"21873","701 B Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3514","San Diego","San Diego","1/21/1982","2240","0","Bank Of The West","San Diego Main Branch","290","6/10/2021","11","CA","6073","California","251307","92101",295,"USCGeocoder",125.0097,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7175694,-117.1578448,"Exact","","","","","","","","","","","","","",""
"21874","9832 Campo Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3514","Spring Valley","San Diego","3/7/1983","2240","0","Bank Of The West","Casa De Oro Branch","434","6/10/2021","11","CA","6073","California","16966","91977",296,"USCGeocoder",78.1304,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.7484716,-116.9840515,"Exact","","","","","","","","","","","","","",""
"24971","2260 Callagan Highway, Building 3187a, Suite 1","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","4666","San Diego","San Diego","10/25/1999","3100","0","Armed Forces Bank, National Association","Armed Forces Bank Of California, National Association Branch","86","6/10/2021","11","CA","6073","California","78816","92136",297,"USCGeocoder",203.1421,1,"4.1","","","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","60","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","1",32.678744,-117.119958,"Relaxed;Soundex","","","","","","","","","","","","","",""
"24972","Nex Building 2017","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","4666","San Diego","San Diego","1/1/2002","3100","0","Armed Forces Bank, National Association","Nas North Island Branch","88","6/10/2021","12","CA","6073","California","419831","92135",298,"USCGeocoder",45.7392,1,"4.1","","","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1246191.74943781","ArealInterpolationGeometricCentroid","USPSZip","60","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","1",32.699246,-117.185174,"Relaxed;Soundex","","","","","","","","","","","","","",""
"24973","Building 3301 Surface Navy Blvd","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","4666","San Diego","San Diego","6/1/2001","3100","0","Armed Forces Bank, National Association","Fleet Store Branch","87","6/10/2021","12","CA","6073","California","419830","92136",299,"USCGeocoder",62.5053,1,"4.1","","","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","60","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","1",32.678744,-117.119958,"Relaxed;Soundex","","","","","","","","","","","","","",""
"24974","3238 Guadal Canal Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","4666","San Diego","San Diego","8/20/2003","3100","0","Armed Forces Bank, National Association","Nab Coronado Branch","89","6/10/2021","12","CA","6073","California","429594","92155",300,"USCGeocoder",171.8967,1,"4.1","","","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","576865.663605392","ArealInterpolationGeometricCentroid","USPSZip","60","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","1",32.674947,-117.16083,"Relaxed;Soundex","","","","","","","","","","","","","",""
"24975","2260 Callagan Hwy Suite 1","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","4666","San Diego","San Diego","5/1/2001","3100","0","Armed Forces Bank, National Association","Navy Exchange Branch","90","6/10/2021","12","CA","6073","California","493074","92136",301,"USCGeocoder",78.1359,1,"4.1","","","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","60","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","1",32.678744,-117.119958,"Relaxed;Soundex","","","","","","","","","","","","","",""
"31056","2955 Alpine Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Alpine","San Diego","2/20/2008","4383","0","U.S. Bank National Association","Alpine Blvd & S Grade Rd Albertsons","3239","6/10/2021","12","CA","6073","California","475470","91901",302,"USCGeocoder",15.627,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4797.40276531223","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.834213630356,-116.748982973065,"Exact","","","","","","","","","","","","","",""
"31057","2520 El Camino Real","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Carlsbad","San Diego","10/18/1999","4383","0","U.S. Bank National Association","Carlsbad - El Camino Real Branch","3780","6/10/2021","11","CA","6073","California","256554","92008",303,"USCGeocoder",0,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","808.192341387738","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1809092098074,-117.326793869787,"Exact","","","","","","","","","","","","","",""
"31058","770 Carlsbad Village Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Carlsbad","San Diego","10/1/1990","4383","0","U.S. Bank National Association","Carlsbad Branch","2406","6/10/2021","11","CA","6073","California","256888","92008",304,"USCGeocoder",46.8811,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.1613275,-117.3461643,"Exact","","","","","","","","","","","","","",""
"31059","2687 Gateway Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Carlsbad","San Diego","11/17/2010","4383","0","U.S. Bank National Association","Bressi Ranch Stater Bros Branch","3891","6/10/2021","12","CA","6073","California","515054","92009",305,"USCGeocoder",203.16,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.1266839,-117.2511146,"Exact","","","","","","","","","","","","","",""
"31060","399 H Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Chula Vista","San Diego","6/27/1995","4383","0","U.S. Bank National Association","Chula Vista Center City Branch","2492","6/10/2021","11","CA","6073","California","257848","91910",306,"USCGeocoder",93.7646,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.6336279,-117.081074,"Exact","","","","","","","","","","","","","",""
"31061","970 Eastlake Parkway, Suite 101","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Chula Vista","San Diego","7/28/2008","4383","0","U.S. Bank National Association","Eastlake Branch","3794","6/10/2021","11","CA","6073","California","493420","91914",307,"USCGeocoder",109.3817,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5414.37642122339","LinearInterpolationAddressRange","StreetSegment","94.0828402366864","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.6525801549392,-116.972163675869,"Relaxed","","","","","","","","","","","","","",""
"31062","1745 Eastlake Parkway, Suite 104","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Chula Vista","San Diego","10/2/2008","4383","0","U.S. Bank National Association","Otay Ranch Vons Branch","3527","6/10/2021","12","CA","6073","California","484900","91915",308,"USCGeocoder",156.2672,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.6196354,-116.9611712,"Exact","","","","","","","","","","","","","",""
"31063","2830 Via De La Valle","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Del Mar","San Diego","12/3/1979","4383","0","U.S. Bank National Association","Del Mar Branch","2400","6/10/2021","11","CA","6073","California","254122","92014",309,"USCGeocoder",15.6291,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","22113.8397407306","LinearInterpolationAddressRange","StreetSegment","98.9940828402367","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.9811197429241,-117.244087720326,"Relaxed","","","","","","","","","","","","","",""
"31064","1608 Broadway Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","El Cajon","San Diego","11/10/2004","4383","0","U.S. Bank National Association","Broadway & Main Albertsons Branch","2979","6/10/2021","12","CA","6073","California","433427","92021",310,"USCGeocoder",78.129,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","94.0828402366864","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.8089878,-116.9201344,"Relaxed","","","","","","","","","","","","","",""
"31065","2755 Navajo Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","El Cajon","San Diego","7/14/1997","4383","0","U.S. Bank National Association","Fletcher Hills Branch","3776","6/10/2021","11","CA","6073","California","263333","92020",311,"USCGeocoder",187.514,1,"4.1","","","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","28841068.2860543","ArealInterpolationGeometricCentroid","USPSZip","60","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","1",32.793886,-116.965928,"Relaxed;Soundex","","","","","","","","","","","","","",""
"31066","490 Fletcher Parkway","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","El Cajon","San Diego","7/20/1992","4383","0","U.S. Bank National Association","El Cajon Branch","2483","6/10/2021","11","CA","6073","California","257702","92020",312,"USCGeocoder",109.4947,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.8080953,-116.9670797,"Exact","","","","","","","","","","","","","",""
"31067","2910 Jamacha Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","El Cajon","San Diego","11/1/2004","4383","0","U.S. Bank National Association","Rancho San Diego- Jamacha Road Branc","3785","6/10/2021","11","CA","6073","California","441883","92019",313,"USCGeocoder",62.4115,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.7409356,-116.9398305,"Exact","","","","","","","","","","","","","",""
"31068","131 N El Camino Real","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Encinitas","San Diego","1/3/1985","4383","0","U.S. Bank National Association","Encinitas - 131 North El Camino Real","3781","6/10/2021","11","CA","6073","California","45096","92024",314,"USCGeocoder",15.6406,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","7303.22402996011","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.050172396899,-117.260181937076,"Exact","","","","","","","","","","","","","",""
"31069","1074 North El Camino Real","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Encinitas","San Diego","1/13/1997","4383","0","U.S. Bank National Association","Encinitas Branch","2488","6/10/2021","11","CA","6073","California","257708","92024",315,"USCGeocoder",15.6211,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5121.06719266088","LinearInterpolationAddressRange","StreetSegment","95.8579881656805","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.033633629536,-117.256461985737,"Relaxed","","","","","","","","","","","","","",""
"31070","125 North Broadway","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Escondido","San Diego","8/9/1994","4383","0","U.S. Bank National Association","Escondido Branch","2485","6/10/2021","11","CA","6073","California","257704","92025",316,"USCGeocoder",125.0019,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.1222744,-117.082177,"Exact","","","","","","","","","","","","","",""
"31071","2369 E Valley Parkway","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Escondido","San Diego","10/16/1957","4383","0","U.S. Bank National Association","Escondido Valley Parkway Branch","3325","6/10/2021","11","CA","6073","California","282844","92027",317,"USCGeocoder",62.5067,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.1403698,-117.0447202,"Exact","","","","","","","","","","","","","",""
"31072","1133 S Mission Rd","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Fallbrook","San Diego","6/6/2003","4383","0","U.S. Bank National Association","Fallbrook Albertsons Branch","3431","6/10/2021","12","CA","6073","California","464945","92028",318,"USCGeocoder",62.5046,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.371645,-117.2552499,"Exact","","","","","","","","","","","","","",""
"31073","7733 Girard Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","La Jolla","San Diego","1/16/1984","4383","0","U.S. Bank National Association","La Jolla Girard Branch","2482","6/10/2021","11","CA","6073","California","17254","92037",319,"USCGeocoder",109.3856,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8445532,-117.273418,"Exact","","","","","","","","","","","","","",""
"31074","9560 Winter Gardens Blvd","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Lakeside","San Diego","11/22/2010","4383","0","U.S. Bank National Association","Lakeside Albertsons","3899","6/10/2021","12","CA","6073","California","515142","92040",320,"USCGeocoder",62.5043,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.8515249,-116.9321336,"Exact","","","","","","","","","","","","","",""
"31075","4136 Oceanside Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Oceanside","San Diego","1/15/1998","4383","0","U.S. Bank National Association","Oceanside Branch","3376","6/10/2021","11","CA","6073","California","282910","92056",321,"USCGeocoder",46.8748,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.2068392,-117.2877527,"Exact","","","","","","","","","","","","","",""
"31076","165 Old Grove Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Oceanside","San Diego","9/19/2005","4383","0","U.S. Bank National Association","Oceanside - Old Grove Road Branch","3787","6/10/2021","11","CA","6073","California","445953","92057",322,"USCGeocoder",62.5026,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.6331360946746","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.2312475,-117.3074821,"Relaxed","","","","","","","","","","","","","",""
"31077","13395 Poway Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Poway","San Diego","9/17/2007","4383","0","U.S. Bank National Association","Poway - Poway Road Office","3789","6/10/2021","11","CA","6073","California","470527","92064",323,"USCGeocoder",62.5046,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.9561409,-117.041048,"Exact","","","","","","","","","","","","","",""
"31078","16083 San Dieguito Road, Suite F1","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","Rancho Santa Fe","San Diego","9/2/2008","4383","0","U.S. Bank National Association","Rancho Santa Fe Branch","3795","6/10/2021","11","CA","6073","California","493421","92067",324,"USCGeocoder",140.6384,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.9908243,-117.1965573,"Exact","","","","","","","","","","","","","",""
"31079","5330 Napa Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","6548","San Diego","San Diego","3/24/1980","4383","0","U.S. Bank National Association","Morena Branch","2457","6/10/2021","11","CA","6073","California","253762","92110",325,"USCGeocoder",187.5109,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7656405,-117.197154,"Exact","","","","","","","","","","","","","",""
